Edit Password -  Match Error;settings_edit_password_match_error;Passwords do not match;Les mots de passe ne correspondent pas;Passwörter stimmen nicht überein;Las contraseñas no coinciden;パスワードが一致しません
Edit Password -  Change Password;settings_edit_password_change_password;Change password;Modifier le mot de passe;Passwort ändern;Cambiar contraseña;パスワードを変更
Edit Password - change validation;settings_edit_password_validate_change;I remember my password;Je me souviens de mon mot de passe;I remember my password;I remember my password;I remember my password
Quick: hand launch;settings_quick_handlaunch;Hand launch;Hand launch;Hand launch;Hand launch;Hand launch
Quick: hand land;settings_quick_handland;Hand land;Hand land;Hand land;Hand land;Hand land
Quick: Occupancy;settings_quick_occupancy;Occupancy;Grille d'occupation;Occupancy;Occupancy;Occupancy
Quick: obstacle avoidance;settings_quick_avoidance;Obstacle avoidance;Evitement d'obstacles;Obstacle avoidance;Obstacle avoidance;Obstacle avoidance
Quick: Love blended;settings_quick_love_blended;Love blended;Love Blended;Love Blended;Love Blended;Love Blended
Quick: start audio;settings_quick_audio_rec;Audio;Son;Audio;Audio;Audio
Quick: audio ON;settings_quick_audio_on;Audio ON;Audio ON;Audio ON;Audio ON;Audio ON
Quick: Audio OFF;settings_quick_audio_off;Audio OFF;Audio OFF;Audio OFF;Audio OFF;Audio OFF
Quick: Extra zoom;settings_quick_extra_zoom;Extra zoom;Extra zoom;Extra zoom;Extra zoom;Extra zoom
Developer - Reset;settings_developer_reset;Reset developer preferences;Réinitialiser les paramètres développeur;Reset developer preferences;Reset developer preferences;Reset developer preferences
Developer – Shell access;settings_developer_shell_access;Shell access;Accès shell;Shell access;Shell access;Shell access
Developer – Public key;settings_developer_public_key;Public key;Clé publique;Public key;Public key;Public key
Developer – Public key placeholder;settings_developer_public_key_placeholder;No public key;Pas de clé publique;No public key;No public key;No public key
Developer – Mission log;settings_developer_mission_log;Activate AirSDK missions logs;Activer les logs de missions AirSDK;Activate AirSDK missions logs;Activate AirSDK missions logs;Activate AirSDK missions logs
Edit Public key – Description;settings_edit_public_key_description;Insert your public key.;Insérez votre clé publique;Insert your public key.;Insert your public key.;Insert your public key.
Edit Public key – Error bad format;settings_edit_public_key_error_bad format;Invalid format of the public key.;La clé publique a un format invalide.;Invalid format of the public key.;Invalid format of the public key.;Invalid format of the public key.
Pairing - How To connect ;pairing_how_to_connect_title;How to connect ?;Comment se connecter ?;How to connect ?;How to connect ?;How to connect ?
Pairing - Searching for a drone;pairing_searching_for_a_drone;Searching for a drone;Recherche d'un drone;Searching for a drone;Searching for a drone;Searching for a drone
Pairing - Connect to the controller;pairing_connect_to_the_controller;Connect to the controller;Se connecter au contrôleur;Connect to the controller;Connect to the controller;Connect to the controller
Pairing - Pairing screen Title;pairing_how_to_connect_drone_title;How to connect to a drone ?;Comment se connecter à un drone ?;How to connect to a drone ?;How to connect to a drone ?;How to connect to a drone ?
Pairing - No controller;pairing_without_controller;I don't have a controller;Je n'ai pas de contrôleur;I don't have a controller;I don't have a controller;I don't have a controller
Pairing - Controller;pairing_with_controller;I have a controller;J'ai un contrôleur;I have a controller;I have a controller;I have a controller
Pairing - With MPP : Controller connection error;pairing_controller_not_recognized;Controller not recognized?;Contrôleur non reconnu?;Controller not recognized?;Controller not recognized?;Controller not recognized?
Pairing - With MPP : Turn on Drone;pairing_turn_on_drone;Turn on the drone;Allumer le drone;Turn on the drone;Turn on the drone;Turn on the drone
Pairing - With MPP : Drone waiting for connection;pairing_drone_waiting_connection;Waiting for drone connection;En attente de connexion du drone;Waiting for drone connection;Waiting for drone connection;Waiting for drone connection
Pairing - With MPP : Drone connection error;pairing_drone_not_detected;Drone not detected?;Drone non detecté? ;Drone not detected?;Drone not detected?;Drone not detected?
Pairing - Without MPP : Iphone wifi;pairing_drone_go_to_wifi_settings;Go to iPhone's settings;Aller dans les paramètres de l'iPhone ;Go to iPhone's settings;Go to iPhone's settings;Go to iPhone's settings
Pairing - Without MPP : Show wifis;pairing_drone_show_available_wifi;Show available Wi-Fi;Afficher les réseaux Wi-Fi disponibles;Show available Wi-Fi;Show available Wi-Fi;Show available Wi-Fi
Pairing - Without MPP : where is wifi password;pairing_drone_where_is_wifi_password;Where is the drone's Wi-Fi password ?;Où se trouve le mot de passe Wi-Fi du drone?;Where is the drone's Wi-Fi password ?;Where is the drone's Wi-Fi password ?;Where is the drone's Wi-Fi password ?
Pairing - Without MPP : Connect to the drone wifi;pairing_drone_connect_to_wifi;Connect to the drone’s Wi-Fi;Connectez au Wi-Fi du drone;Connect to the drone’s Wi-Fi;Connect to the drone’s Wi-Fi;Connect to the drone’s Wi-Fi
Pairing - Remote Not recognized step 1;pairing_plug_usb_cable;1. Try unplugging and plugging again the USB cable.;1. Essayez de débrancher et de rebrancher le câble USB.;1. Try unplugging and plugging again the USB cable.;1. Try unplugging and plugging again the USB cable.;1. Try unplugging and plugging again the USB cable.
Pairing - Remote Not recognized step 2;pairing_make_sure_battery_charged;2. Make sure the controller's battery is charged.;2. Assurez-vous que la batterie du contrôleur est chargée.;2. Make sure the controller's battery is charged.;2. Make sure the controller's battery is charged.;2. Make sure the controller's battery is charged.
Pairing - Remote Not recognized step 3;pairing_try_different_cable;3. Try using a different cable.;3. Essayez d’utiliser un autre câble.;3. Try using a different cable.;3. Try using a different cable.;3. Try using a different cable.
Pairing - Remote Not recognized title;pairing_how_to_connect_remote;How to connect to the controller ?;Comment se connecter au contrôleur ?;How to connect to the controller;How to connect to the controller;How to connect to the controller
Pairing - Connect drone title;pairing_connect_automaticaly_drone_wifi;Connect automatically to drone's Wi-Fi;Se connecter automatiquement au Wi-Fi du drone;Connect automatically to drone's Wi-Fi;Connect automatically to drone's Wi-Fi;Connect automatically to drone's Wi-Fi
Pairing - Connect with USB;pairing_pair_automatically_with_usb;By connecting a USB cable between the drone and the controller, you pair them automatically. You should see the controller LED blinking green.;En connectant un câble USB entre le drone et le contrôleur, vous les associez automatiquement. Vous devriez voir la LED du contrôleur clignoter en vert.;By connecting a USB cable between the drone and the controller, you pair them automatically. You should see the controller LED blinking green.;By connecting a USB cable between the drone and the controller, you pair them automatically. You should see the controller LED blinking green.;By connecting a USB cable between the drone and the controller, you pair them automatically. You should see the controller LED blinking green.
Pairing - Not able to connect with USB;pairing_pair_manually_with_password;If you are not able to use this method, you can enter manually the Wi-Fi password.;Si vous ne pouvez pas utiliser cette méthode, vous pouvez entrer manuellement le mot de passe Wi-Fi.;If you are not able to use this method, you can enter manually the Wi-Fi password.;If you are not able to use this method, you can enter manually the Wi-Fi password.;If you are not able to use this method, you can enter manually the Wi-Fi password.
Pairing - Enter Wifi password;pairing_enter_wifi_password;Enter Wi-Fi password;Entrez le mot de passe Wi-Fi;Enter Wi-Fi password;Enter Wi-Fi password;Enter Wi-Fi password
Pairing - Where is wifi password;pairing_where_is_wifi_password;Where is the Wi-Fi password?;Où se trouve le mot de passe Wi-Fi?;Where is the Wi-Fi password?;Where is the Wi-Fi password?;Where is the Wi-Fi password?
Pairing - Scan QR for wifi password;pairing_scan_qr_code;You can scan the QR code in the drone’s case to quickly connect to the drone, or go to your phone’s Wi-Fi settings to connect manually.;Vous pouvez scanner le code QR dans le boîtier du drone pour vous connecter rapidement au drone, ou accéder aux paramètres Wi-Fi de votre téléphone pour vous connecter manuellement.;You can scan the QR code in the drone’s case to quickly connect to the drone, or go to your phone’s Wi-Fi settings to connect manually.;You can scan the QR code in the drone’s case to quickly connect to the drone, or go to your phone’s Wi-Fi settings to connect manually.;You can scan the QR code in the drone’s case to quickly connect to the drone, or go to your phone’s Wi-Fi settings to connect manually.
Pairing - Scan QR for wifi password avertissement;pairing_scan_qr_code_warning;If the password has changed, you may need to reset the drone to factory settings.;Si le mot de passe a changé, vous devrez peut-être réinitialiser le drone aux paramètres d'usine.;If the password has changed, you may need to reset the drone to factory settings.;If the password has changed, you may need to reset the drone to factory settings.;If the password has changed, you may need to reset the drone to factory settings.
Pairing Connect Drone - Looking for drone;pairing_looking_for_drone;Looking for a drone;A la recherche d'un drone;Looking for a drone;Looking for a drone;Looking for a drone
Pairing Connect Drone - Select your drone;pairing_select_your_drone;Select your drone;Sélectionnez votre drone;Select your drone;Select your drone;Select your drone
Pairing Connect Drone - Refresh List;pairing_refresh_drone_list;Refresh list;Rafraîchir la liste;Refresh list;Refresh list;Refresh list
Pairing Remote Drone - Forgot password;pairing_remote_drone_forgot_password;If you have forgot the drone’s Wifi password, you can reinitiate it by making a long press on the  power button. The initial password can be found under the drone’s battery.;Si vous avez oublié le mot de passe Wifi du drone, vous pouvez le réinitialiser en appuyant longuement sur le bouton d'alimentation. Le mot de passe initial se trouve sous la batterie du drone.;If you have forgot the drone’s Wifi password, you can reinitiate it by making a long press on the  power button. The initial password can be found under the drone’s battery.;If you have forgot the drone’s Wifi password, you can reinitiate it by making a long press on the  power button. The initial password can be found under the drone’s battery.;If you have forgot the drone’s Wifi password, you can reinitiate it by making a long press on the  power button. The initial password can be found under the drone’s battery.
Pairing Remote Drone - Connect;pairing_remote_drone_connect;Connect;Connecter;Connect;Connect;Connect
Pairing Remote Drone - Connect to droneName;pairing_remote_drone_connect_to;Connect to %s;Se connecter à %s;Connect to %s;Connect to %s;Connect to %s
Pairing Remote Drone - Password incorrect;pairing_remote_drone_password_incorrect;Failed to connect: password incorrect;Impossible de se connecter: mot de passe incorrect;Failed to connect: password incorrect;Failed to connect: password incorrect;Failed to connect: password incorrect
Pairing Remote Drone - Failed to connect;pairing_remote_drone_failed_connect_drone;Failed to connect to the drone;Impossible de se connecter au drone;Failed to connect to the drone;Failed to connect to the drone;Failed to connect to the drone
Pairing – Pilot;pairing_pilot;Pilot !;Pilotez !;Pilot !;Pilot !;Pilot !
Remote Details - Model;remote_details_model;Model;Modèle;Model;Model;Model
Remote Details - Hardware;remote_details_hardware;Hardware;Version matérielle;Hardware;Hardware;Hardware
Remote Details - Software;remote_details_software;Software;Version logicielle;Software;Software;Software
Remote Details - Firmware version;remote_details_firmware_version;Firmware version;Version firmware;Firmware version;Firmware version;Firmware version
Remote Details - Up to data;remote_details_up_to_date;up to date;à jour;Up to date;Up to date;Up to date
Remote Details - Reset;remote_details_reset;Reset;Réinitialiser;Reset;Reset;Reset
Remote Details - Calibration;remote_details_calibration;Calibration;Calibration;Calibration;Calibration;Calibration
Remote Details - Controller's information;remote_details_controller_infos;Controller information;Informations contrôleur;Controller information;Controller information;Controller information
Remote Details - Reset popup title ;remote_details_reset_title;Controller reset;Réinitialisation du contrôleur;Controller reset;Controller reset;Controller reset
Remote Details - Reset popup description ;remote_details_reset_description;Resetting your controller will erase the list of associated drones. Are you sure you want to continue ?;La réinitialisation de votre contrôleur effacera la liste des drones associés. Êtes-vous sur de vouloir continuer ?;Resetting your controller will erase the list of associated drones. Are you sure you want to continue ?;Resetting your controller will erase the list of associated drones. Are you sure you want to continue ?;Resetting your controller will erase the list of associated drones. Are you sure you want to continue ?
Remote Details - Connect to a drone;remote_details_connect_to_a_drone;Connect to a drone;Se connecter à un drone;Connect to a drone;Connect to a drone;Connect to a drone
Remote Details - Connected drone;remote_details_connected_drone;Drone;Drone;Drone;Drone;Drone
Remote Calibration -  Roll;remote_calibration_roll_axe;X Axis (Roll);Axe X (roll);X Axis (Roll);X Axis (Roll);X Axis (Roll)
Remote Calibration -  Yaw;remote_calibration_yaw_axe;Z Axis (Yaw);Axe Z (yaw);Z Axis (Yaw);Z Axis (Yaw);Z Axis (Yaw)
Remote Calibration - Pitch;remote_calibration_pitch_axe;Y Axis(pitch);Axe Y (pitch);Y Axis(pitch);Y Axis(pitch);Y Axis(pitch)
Remote Calibration - Title;remote_calibration_title;Magnetometer calibration;Calibration du magnétomètre;Magnetometer calibration;Magnetometer calibration;Magnetometer calibration
Remote Calibration - Description;remote_calibration_description;Please reproduce this movement with your controller.;Veuillez reproduire ce mouvement avec votre contrôleur.;Please reproduce this movement with your controller.;Please reproduce this movement with your controller.;Please reproduce this movement with your controller.
Remote Calibration - Calibrate;remote_calibration_calibrate;Calibrate;Calibrer;Calibrate;Calibrate;Calibrate
Remote Calibration - Ready to fly;remote_calibration_ready_to_fly;Ready to fly;Prêt à voler;Ready to fly;Ready to fly;Ready to fly
Remote Calibration – Calibration required;remote_calibration_required;Calibration required;Calibration nécessaire;Calibration required;Calibration required;Calibration required
Remote Confirm Update - Update title;remote_update_controller_update;Controller update;Mise à jour du contrôleur;Controller update;Controller update;Controller update
Remote Confirm Update - Update description;remote_update_confirm_description;In order to optimize your flight experience, we will update your Parrot Skycontroller 4.;Afin d'optimiser votre expérience de vol, nous allons mettre à jour votre Parrot Skycontroller 4.;In order to optimize your flight experience, we will update your Parrot Skycontroller 4.;In order to optimize your flight experience, we will update your Parrot Skycontroller 4.;In order to optimize your flight experience, we will update your Parrot Skycontroller 4.
Device Update - internet unreachable title;device_update_internet_unreachable_title;It seems that you are not connected to the internet;Il semble que vous n'êtes pas connecté à internet;It seems that you are not connected to the internet;It seems that you are not connected to the internet;It seems that you are not connected to the internet
Drone Update - internet unreachable description;drone_update_internet_unreachable_description;You need an internet connection to download the drone’s firmware. Please check your connection or try again later.;Pour télécharger le logiciel du drone, vous devez être connecté à internet. Veuillez vérifier votre connexion ou réessayer plus tard.;You need an internet connection to download the drone’s firmware. Please check your connection or try again later.;You need an internet connection to download the drone’s firmware. Please check your connection or try again later.;You need an internet connection to download the drone’s firmware. Please check your connection or try again later.
Remote Update – internet unreachable description;remote_update_internet_unreachable_description;You need an internet connection to download the controller’s firmware. Please check your connection or try again later.;Pour télécharger le logiciel du contrôleur, vous devez être connecté à internet. Veuillez vérifier votre connexion ou réessayer plus tard.;You need an internet connection to download the controller’s firmware. Please check your connection or try again later.;You need an internet connection to download the controller’s firmware. Please check your connection or try again later.;You need an internet connection to download the controller’s firmware. Please check your connection or try again later.
Device Update - connection interrupted title;device_update_connection_interrupted_title;Internet connection interrupted;Connexion internet interrompue;Internet connection interrupted;Internet connection interrupted;Internet connection interrupted
Device Update - connection interrupted description;device_update_connection_interrupted_description;It seems that the internet connection has been interrupted. Please verify that you have internet access.;Il semblerait que la connexion internet a été interrompue. Merci de vérifier que vous avez un accès à internet.;It seems that the internet connection has been interrupted. Please verify that you have internet access.;It seems that the internet connection has been interrupted. Please verify that you have internet access.;It seems that the internet connection has been interrupted. Please verify that you have internet access.
Remote Update - insufficient battery title;remote_update_insufficient_battery_title;Insufficient controller’s battery;Batterie contrôleur insuffisante;Insufficient controller’s battery;Insufficient controller’s battery;Insufficient controller’s battery
Remote Update - insufficient battery description;remote_update_insufficient_battery_description;The battery level of your controller is below %s. This is too weak to safely perform the update.;Le niveau de batterie de votre contrôleur est en dessous de %s. Ceci est trop faible pour exécuter la mise à jour en toute sécurité.;The battery level of your controller is below %s. This is too weak to safely perform the update.;The battery level of your controller is below %s. This is too weak to safely perform the update.;The battery level of your controller is below %s. This is too weak to safely perform the update.
Device Update - Update impossible;device_update_impossible;Update impossible;Mise à jour impossible;Update impossible;Update impossible;Update impossible
Device Update - drone flying;device_update_drone_flying;Your drone is currently in flight. It must be placed on the ground to perform the update safely;Votre drone est actuellement en vol. Il faut le poser au sol pour exécuter la mise à jour en toute sécurité;Your drone is currently in flight. It must be placed on the ground to perform the update safely;Your drone is currently in flight. It must be placed on the ground to perform the update safely;Your drone is currently in flight. It must be placed on the ground to perform the update safely
Remote Update - remote rebooting popup;remote_update_rebooting_error;Your controller is currently being updated, this operation can not be cancelled. You can leave the screen, the controller will finish updating.;Votre contrôleur est en cours de mise à jour, cette opération ne peut pas être annulée. Vous pouvez quitter l'écran, le contrôleur terminera la mise à jour.;Your controller is currently being updated, this operation can not be cancelled. You can leave the screen, the controller will finish updating.;Your controller is currently being updated, this operation can not be cancelled. You can leave the screen, the controller will finish updating.;Your controller is currently being updated, this operation can not be cancelled. You can leave the screen, the controller will finish updating.
Device Details - Software version;device_details_software_version;Software version;Version logicielle;Software version;Software version;Software version
Drone Details - Firmware charles;drone_details_firmware_charles;Firmware C.H.A.R.L.E.S;Firmware C.H.A.R.L.E.S;Firmware C.H.A.R.L.E.S;Firmware C.H.A.R.L.E.S;Firmware C.H.A.R.L.E.S
Drone Details - Drone's information;drone_details_drone_info;Drone information;Informations drone;Drone information;Drone information;Drone information
Drone Details - Number of flights;drone_details_number_flights;Number of flights;Nombre de vols;Number of flights;Number of flights;Number of flights
Drone Details - Total flight time;drone_details_total_flight_time;Total flight time;Durée totale de vol;Total flight time;Total flight time;Total flight time
Drone Details - Not connected;drone_details_not_connected;Not connected;Non connecté;Not connected;Not connected;Not connected
Drone Details - Drone last known position;drone_details_last_known_position;Last known position;Dernière position connue;Last known position;Last known position;Last known position
Drone Details – Ring the drone;drone_details_ring_the_drone;Ring the drone;Faire sonner le drone;Ring the drone;Ring the drone;Ring the drone
Drone Details – Stop ringing;drone_details_stop_ringing;Stop ringing;Désactiver la sonnerie;Stop ringing;Stop ringing;Stop ringing
Drone Calibration - Calibration drone;drone_calibration_drone;Drone calibration;Calibration drone;Drone calibration;Drone calibration;Drone calibration
Drone Calibration - Calibration gimbal;drone_calibration_gimbal;Gimbal calibration;Calibration gimbal;Gimbal calibration;Gimbal calibration;Gimbal calibration
Drone Details - Reset popup title;drone_details_reset_title;Drone reinitialization;Réinitialisation du drone;Drone reinitialization;Drone reinitialization;Drone reinitialization
Drone Details - Reset popup description;drone_details_reset_description;Resetting the drone will erase the list of associated controllers, reset the name of the drone and the Wi-Fi password, erase every log file. Are you sure you want to continue ?;La réinitialisation du drone effacera la liste des télécommandes associées, remettra les mots de passe et nom du drone par défaut, effacera tous les logs de vol. Etes vous sûr de vouloir continuer ?;Resetting the drone will erase the list of associated controllers, reset the name of the drone and the Wi-Fi password, erase every log file. Are you sure you want to continue ?;Resetting the drone will erase the list of associated controllers, reset the name of the drone and the Wi-Fi password, erase every log file. Are you sure you want to continue ?;Resetting the drone will erase the list of associated controllers, reset the name of the drone and the Wi-Fi password, erase every log file. Are you sure you want to continue ?
Drone Details - Calibration ok;drone_details_calibration_ok;All ok;All ok;All ok;All ok;All ok
Drone Details - Magnetometer calibration required;drone_details_calibration_required;Drone calibration required;Calibration du drone requise;Drone calibration required;Drone calibration required;Drone calibration required
Drone Details - Magnetometer calibration advised;drone_details_calibration_advised;Drone calibration advised;Calibration du drone conseillée;Drone calibration advised;Drone calibration advised;Drone calibration advised
Drone Details - Gimbal calibration required;drone_details_calibration_gimbal_required;Gimbal calibration required;Calibration de la gimbal requise;Gimbal calibration required;Gimbal calibration required;Gimbal calibration required
Drone Details - LOVE calibration required;drone_details_calibration_love_required;Sensors calibration required;Calibration des capteurs requise;Sensors calibration required;Sensors calibration required;Sensors calibration required
Drone Details – Wifi password;drone_details_wifi_password;Wi-Fi password;Mot de passe Wi-Fi;Wi-Fi password;Wi-Fi password;Wi-Fi password
Drone Details - Informations;drone_details_informations;Information;Informations;Informations;Informations;Informations
Drone Details - Cellular access;drone_details_cellular_access;Cellular access;Accès cellulaire;Cellular access;Cellular access;Cellular access
Drone Details - Product type;drone_details_product_type;Product type;Type de produit;Product type;Product type;Product type
Drone Details - Update to software version;drone_details_update_to;Update to %s;Mettre à jour en %s;Update to %s;Update to %s;Update to %s
Drone Details - Hardware revision;drone_details_hardware_version;Hardware revision;Révision matérielle;Hardware revision;Hardware revision;Hardware revision
Drone Details - Gimbal calibration recommended;drone_details_calibration_gimbal_recommended;Gimbal calibration recommended;Calibration gimbal recommandée;Gimbal calibration recommended;Gimbal calibration recommended;Gimbal calibration recommended
Drone Details - IMEI;drone_details_imei;IMEI;IMEI;IMEI;IMEI;IMEI
Drone Gimbal - title;drone_gimbal_title;Gimbal;Gimbal;Gimbal;Gimbal;Gimbal
Drone horizon calibration -  correct horizon;drone_horizon_calibration;Horizon;Horizon;Horizon;Horizon;Horizon
Drone Calibration - Required;drone_calibration_required;Calibration required;Calibration requise;Calibration required;Calibration required;Calibration required
Drone Calibration – Advised;drone_calibration_advised;Calibration advised;Calibration conseillée;Calibration advised;Calibration advised;Calibration advised
Drone Magnetometer calibration - title;drone_magnetometer_title;Magnetometer;Magnétomètre;Magnetometer;Magnetometer;Magnetometer
Drone magnetometer calibration required;drone_magnetometer_calibration_required;Magnetometer calibration required;Magnétomètre calibration requise;Magnetometer calibration required;Magnetometer calibration required;Magnetometer calibration required
Drone Magnetometer calibration - message;drone_magnetometer_calibration_message;Please reproduce this movement with your drone.;Veuillez reproduire ce mouvement avec votre drone.;Please reproduce this movement with your drone.;Please reproduce this movement with your drone.;Please reproduce this movement with your drone.
Drone Horizon calibration correction;drone_horizon_calibration_correction;Correction;Correction;Correction;Correction;Correction
Drone Update - insufficient battery title;drone_update_insufficient_battery_title;Insufficient drone’s battery;Batterie drone insuffisante;Insufficient drone’s battery;Insufficient drone’s battery;Insufficient drone’s battery
Drone Update - insufficient battery description;drone_update_insufficient_battery_description;The battery level of your drone is below %s. This is too weak to safely perform the update.;Le niveau de batterie de votre drone est en dessous de %s. Ceci est trop faible pour exécuter la mise à jour en toute sécurité.;The battery level of your drone is below %s. This is too weak to safely perform the update.;The battery level of your drone is below %s. This is too weak to safely perform the update.;The battery level of your drone is below %s. This is too weak to safely perform the update.
Calibration : Introduction;drone_calibration_introduction;You are going to calibrate your drone. This short;Vous allez calibrer votre drone, cette opération;Als Nächstes werden Sie die Drohne kalibrieren.Dieser kurze;Va a calibrar su drone.Con esta breve;これからコントローラーのキャリブレーションを行います。この短い
Calibration : Introduction (line 2);drone_calibration_introduction_complement;operation will allow you to fly outside;rapide vous permettra de voler dehors.;Bedienvorgang wird Ihnen das Fliegen im Freien ermöglichen.;operación podrá volar en el exterior;操作により屋外で飛行できるようになります
Calibration : Magnetometer instruction;drone_magnetometer_calibration_instruction;You are about to calibrate your drone.;Vous êtes sur le point de calibrer votre drone.;You are about to calibrate your drone.;You are about to calibrate your drone.;You are about to calibrate your drone.
Calibration : Magnetometer instruction (line 2);drone_magnetometer_calibration_instruction_complement;Please unfold the drone's arms.;Assurez vous que les quatre bras du drones sont deployés.;Please unfold the drone's arms.;Please unfold the drone's arms.;Please unfold the drone's arms.
Calibration : Yaw instruction;drone_calibration_yaw_instruction;Please turn the drone around its Z axis;Tournez votre drone autour de l'axe Z;Bitte drehen Sie die Drohne um ihre Z-Achse.;Gire el drone respecto al eje Z;ドローンをZ軸の周りに回転させてください
Calibration : Pitch instruction;drone_calibration_pitch_instruction;Please turn the drone around its Y axis;Tournez votre drone autour de l'axe Y;Bitte drehen Sie die Drohne um ihre Y-Achse.;Gire el drone respecto al eje Y;ドローンをY軸の周りに回転させてください
Calibration : Roll instruction;drone_calibration_roll_instruction;Please turn the drone around its X axis;Tournez votre drone autour de l'axe X;Bitte drehen Sie die Drohne um ihre X-Achse.;Gire el drone respecto al eje X;ドローンをX軸の周りに回転させてください
Calibration : Instruction (line 2);drone_calibration_instruction_complement;(follow the animation);(comme sur l'animation);(Beachten Sie die Animation);(siga la animación);（画面の指示に従ってください）
Calibration : Yaw label;drone_calibration_yaw_label;Z Axis (Yaw);Axe Z (yaw);Z-Achse (Gieren);Eje Z (guiñada);Z軸（ヨー）
Calibration : Pitch label;drone_calibration_pitch_label;Y Axis (Pitch);Axe Y (pitch);Y-Achse (Nicken);Eje Y (cabeceo);Y軸（ピッチ）
Calibration : Roll label;drone_calibration_roll_label;X Axis (Roll);Axe X (roll);X-Achse (Rollen);Eje X (alabeo);X軸（ロール）
Calibration : Ready to fly;drone_calibration_ready_to_fly;Your drone is ready to fly.;Votre drone est prêt à voler.;Ihre Drohne ist flugbereit.;Su drone ya puede volar.;ドローンの飛行準備が完了しました。
Calibration: Failed;drone_calibration_failed;Calibration failed;Echec de la calibration;Kalibrierung fehlgeschlagen;No se ha podido calibrar;キャリブレーションに失敗しました
Calibration : Failure instruction;drone_calibration_failure_instruction;Please keep your drone away from metallic objects.;Merci de tenir votre drone éloigné des objets métalliques.;Bitte halten Sie Ihre Drohne von metallischen Gegenständen fern.;Mantenga el drone lejos de objetos metálicos.;金属物からはコントローラーを離してください。
Calibration : Failure description;drone_calibration_failure_description;Please make sure that the points below are respected:;Veuillez vous assurer que les points ci-dessous sont respectés:;Please make sure that the points below are respected:;Please make sure that the points below are respected:;Please make sure that the points below are respected:
Calibration : Failure item 1;drone_calibration_failure_item1;All four drone's arms are unfolded.;Les quatre pieds du drone sont ouverts.;All four drone's arms are unfolded.;All four drone's arms are unfolded.;All four drone's arms are unfolded.
Calibration : Failure item 2;drone_calibration_failure_item2;You are in an open area without metallic structures or close by.;Vous êtes dans un espace ouvert sans structures métalliques ou à proximité.;You are in an open area without metallic structures or close by.;You are in an open area without metallic structures or close by.;You are in an open area without metallic structures or close by.
Calibration : Failure item 3;drone_calibration_failure_item3;You are not wearing a metallic object like a watch.;Vous ne portez pas un objet métallique comme une montre.;You are not wearing a metallic object like a watch.;You are not wearing a metallic object like a watch.;You are not wearing a metallic object like a watch.
Calibration : Failure item 4;drone_calibration_failure_item4;There are not electronic devices close by.;Il n'y a pas d'appareils électroniques à proximité.;There are not electronic devices close by.;There are not electronic devices close by.;There are not electronic devices close by.
Calibration: Redo;drone_calibration_redo;Try again;Recommencer;Erneut versuchen;Volver a intentar;もう一度試してください
Drone obstacle detection - title;drone_obstacle_detection_title;Obstacle avoidance;Evitement d'obstacles;Obstacle avoidance;Obstacle avoidance;Obstacle avoidance
Sensor Calibration: Tutorial - title;sensor_calibration_tutorial_title;Sensors calibration;Calibration des capteurs;Sensors calibration;Sensors calibration;Sensors calibration
Sensor Calibration: Tutorial - Description 1;sensor_calibration_tutorial_desc_1;Place the drone and device on a flat surface;Placez le drone et l'appareil sur une surface plane;Place the drone and device on a flat surface;Place the drone and device on a flat surface;Place the drone and device on a flat surface
Sensor Calibration: Tutorial - Description 2;sensor_calibration_tutorial_desc_2;Hold the calibration board facing the drone;Tenez la planche de calibration en face du drone;Hold the calibration board facing the drone;Hold the calibration board facing the drone;Hold the calibration board facing the drone
Sensor Calibration: Tutorial - Description 3;sensor_calibration_tutorial_desc_3;Move the calibration board to fill the frame displayed on the device;Déplacez la planche de calibration pour remplir le cadre affiché sur l'appareil;Move the calibration board to fill the frame displayed on the device;Move the calibration board to fill the frame displayed on the device;Move the calibration board to fill the frame displayed on the device
Sensor Calibration: Tutorial - Ready;sensor_calibration_tutorial_ready;I’m ready;Je suis prêt;I’m ready;I’m ready;I’m ready
Sensor Calibration: Out of Frame;sensor_calibration_out_frame;Board out of frame;Planche hors champ;Board out of frame;Board out of frame;Board out of frame
Sensor Calibration: Too Close;sensor_calibration_too_close;Move the board away from the drone;Éloigner la planche du drone;Move the board away from the drone;Move the board away from the drone;Move the board away from the drone
Sensor Calibration: Too Far;sensor_calibration_too_far;Bring the board toward the drone;Approcher la planche du drone;Bring the board toward the drone;Bring the board toward the drone;Bring the board toward the drone
Sensor Calibration: Move Left;sensor_calibration_move_left;Move the board to the left;Déplacer la planche vers la gauche;Move the board to the left;Move the board to the left;Move the board to the left
Sensor Calibration: Move Right;sensor_calibration_move_right;Move the board to the right;Déplacer la planche vers la droite;Move the board to the right;Move the board to the right;Move the board to the right
Sensor Calibration: Move Up;sensor_calibration_move_up;Move the board up;Déplacer la planche vers le haut;Move the board up;Move the board up;Move the board up
Sensor Calibration: Move Down;sensor_calibration_move_down;Move the board down;Déplacer la planche vers le bas;Move the board down;Move the board down;Move the board down
Sensor Calibration: Rotate Left;sensor_calibration_rotate_left;Rotate the board to the left;Tourner la planche vers la gauche;Rotate the board to the left;Rotate the board to the left;Rotate the board to the left
Sensor Calibration: Rotate Right;sensor_calibration_rotate_right;Rotate the board to the right;Tourner la planche vers la droite;Rotate the board to the right;Rotate the board to the right;Rotate the board to the right
